RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,:@computed_region_awaf_s7ux
924,5838 N Broadway St,48,77,Edgewater,2,41.987989,-87.660389,0,41.987989,-87.660389,"(41.987989, -87.660389)",14,76,4451,539,16,40
5078,5363 W Lawrence Ave,45,15,Portage Park,1,41.967507,-87.761799,1,41.967507,-87.761799,"(41.967507, -87.761799)",48,15,21869,260,50,20
311,50 N Wabash Ave,42,32,Loop,2,41.88264,-87.62637,0,41.88264,-87.62637,"(41.88264, -87.62637)",41,38,14310,580,36,22
3613,5201 N Oketo Ave,41,10,Norwood Park,2,41.974605,-87.811817,1,41.974605,-87.811817,"(41.974605, -87.811817)",31,36,4448,735,29,34
2568,5356 W Devon Ave,45,12,Forest Glen,2,41.99748,-87.762676,1,41.99748,-87.762676,"(41.99748, -87.762676)",18,12,22532,782,29,20
6152,7301 N Sheridan Rd,49,1,Rogers Park,1,42.014151,-87.664049,1,42.014151,-87.664049,"(42.014151, -87.664049)",9,10,21853,357,5,3
6342,5332 N Clark St,40,77,Edgewater,1,41.979073,-87.668435,1,41.979073,-87.668435,"(41.979073, -87.668435)",15,76,22616,564,24,46
2418,80 N Clark St,42,32,Loop,2,41.883028,-87.631044,1,41.883028,-87.631044,"(41.883028, -87.631044)",41,38,14310,92,36,22
6324,5248 N Clark St,40,77,Edgewater,1,41.977361,-87.668559,1,41.977361,-87.668559,"(41.977361, -87.668559)",15,76,22616,564,24,46
5905,5630 W Irving Park Rd,38,15,Portage Park,1,41.953246,-87.767711,1,41.953246,-87.767711,"(41.953246, -87.767711)",52,15,22254,26,19,25
5477,4852 N Damen Ave,47,4,Lincoln Square,1,41.96971,-87.679391,1,41.96971,-87.679391,"(41.96971, -87.679391)",20,6,21849,106,18,13
3860,6730 S South Shore Dr,5,43,South Shore,1,41.773046,-87.566758,1,41.773046,-87.566758,"(41.773046, -87.566758)",24,39,22538,134,33,32
3338,5255 W Madison St,29,25,Austin,1,41.880179,-87.756793,1,41.880179,-87.756793,"(41.880179, -87.756793)",32,26,22216,68,7,52
5479,4950 N Ashland Ave,47,3,Uptown,2,41.972497,-87.66972,1,41.972497,-87.66972,"(41.972497, -87.66972)",15,31,22616,610,18,13
6095,5501 S Kedzie Ave,14,63,Gage Park,1,41.79348,-87.703483,1,41.79348,-87.703483,"(41.79348, -87.703483)",58,61,22248,764,8,49
6048,5041 N Broadway St,48,3,Uptown,1,41.973951,-87.659565,1,41.973951,-87.659565,"(41.973951, -87.659565)",15,31,22616,634,16,40
6108,5801 S Ellis Ave,5,41,Hyde Park,2,41.790206,-87.601069,1,41.790206,-87.601069,"(41.790206, -87.601069)",60,8,22260,154,33,32
2151,6809 W Belmont Ave,36,18,Montclare,2,41.938022,-87.7961,1,41.938022,-87.7961,"(41.938022, -87.7961)",52,18,22254,397,44,39
3717,5615 W Race Ave,29,25,Austin,2,41.889161,-87.765738,1,41.889161,-87.765738,"(41.889161, -87.765738)",32,26,22216,672,7,52
7213,6146 S Archer Ave,23,56,Garfield Ridge,1,41.794305,-87.772272,0,41.794305,-87.772272,"(41.794305, -87.772272)",7,53,22268,587,6,35
4851,5303 N Milwaukee Ave,45,11,Jefferson Park,2,41.976637,-87.76845,1,41.976637,-87.76845,"(41.976637, -87.76845)",48,11,21869,128,50,20
4920,5839 S Wood St,15,67,West Englewood,1,41.787887,-87.669181,1,41.787887,-87.669181,"(41.787887, -87.669181)",23,65,22257,385,3,44
7089,9204 S Cottage Grove Ave,9,44,Chatham,1,41.727319,-87.604787,0,41.727319,-87.604787,"(41.727319, -87.604787)",61,40,21546,430,43,30
797,612 W Webster Ave,43,7,Lincoln Park,1,41.921971,-87.644096,0,41.921971,-87.644096,"(41.921971, -87.644096)",16,68,21190,798,34,51
1011,5900 W Belmont Ave,38,15,Portage Park,1,41.938551,-87.773938,0,41.938551,-87.773938,"(41.938551, -87.773938)",52,15,22254,342,21,25
3484,6349 N Milwaukee Ave,45,10,Norwood Park,1,41.996308,-87.78676,1,41.996308,-87.78676,"(41.996308, -87.78676)",18,36,22532,656,38,20
7391,6744 W Belmont Ave,36,17,Dunning,1,41.938302,-87.794798,0,41.938302,-87.794798,"(41.938302, -87.794798)",52,17,22254,396,44,39
5157,500 S Lake shore Dr,42,32,Loop,2,41.875041,-87.617465,1,41.875041,-87.617465,"(41.875041, -87.617465)",35,38,14913,367,36,22
4300,832 W Erie St,27,24,West Town,2,41.893449,-87.649011,1,41.893449,-87.649011,"(41.893449, -87.649011)",49,25,22620,522,46,41
2335,5200 W Chicago Ave,37,25,Austin,1,41.89503,-87.755764,1,41.89503,-87.755764,"(41.89503, -87.755764)",5,26,4299,562,45,4
2387,799 N Clark St,42,8,Near North Side,3,41.896538,-87.631095,1,41.896538,-87.631095,"(41.896538, -87.631095)",55,37,4446,670,11,22
2370,7555 N Clark St,49,1,Rogers Park,1,42.018748,-87.675852,1,42.018748,-87.675852,"(42.018748, -87.675852)",9,10,21853,489,5,3
3793,6300 N Sayre Ave,41,10,Norwood Park,1,41.996255,-87.80085,1,41.996255,-87.80085,"(41.996255, -87.80085)",17,36,22243,657,29,34
2419,6400 N Clark St,40,1,Rogers Park,3,41.998107,-87.670629,1,41.998107,-87.670629,"(41.998107, -87.670629)",9,10,4451,242,24,46
3133,85 S LaSalle St,42,32,Loop,1,41.880843,-87.632132,1,41.880843,-87.632132,"(41.880843, -87.632132)",34,38,14311,92,36,22
2884,5501 W Fullerton Ave,37,19,Belmont Cragin,3,41.923943,-87.763648,1,41.923943,-87.763648,"(41.923943, -87.763648)",2,19,22615,307,44,4
3432,941 S Michigan Ave,2,32,Loop,1,41.870277,-87.62394,1,41.870277,-87.62394,"(41.870277, -87.62394)",35,38,14913,368,10,48
3249,5226 W Lawrence Ave,45,11,Jefferson Park,1,41.968048,-87.758197,1,41.968048,-87.758197,"(41.968048, -87.758197)",48,11,21869,129,50,20
6535,55 E Washington St,42,32,Loop,1,41.883039,-87.625976,0,41.883039,-87.625976,"(41.883039, -87.625976)",41,38,14310,580,36,22
2591,833 W Diversey Pky,43,7,Lincoln Park,4,41.932557,-87.650366,1,41.932557,-87.650366,"(41.932557, -87.650366)",16,68,21190,769,34,51
6786,5857 W Lawrence Ave,45,15,Portage Park,1,41.96755,-87.773826,0,41.96755,-87.773826,"(41.96755, -87.773826)",48,15,21869,94,50,20
6058,5012 N Winthrop Ave,48,3,Uptown,2,41.973649,-87.657798,1,41.973649,-87.657798,"(41.973649, -87.657798)",15,31,22616,634,16,40
3915,7262 W Summerdale Ave,41,10,Norwood Park,2,41.977751,-87.808662,1,41.977751,-87.808662,"(41.977751, -87.808662)",31,36,4448,735,29,34
3949,6207 S University Ave,20,42,Woodlawn,1,41.78203,-87.597681,1,41.78203,-87.597681,"(41.78203, -87.597681)",60,9,22260,427,4,53
2906,7184 W Grand Ave,36,18,Montclare,2,41.923998,-87.805563,1,41.923998,-87.805563,"(41.923998, -87.805563)",3,18,4454,136,7,39
2221,6353 N Broadway St,49,77,Edgewater,1,41.997238,-87.660329,1,41.997238,-87.660329,"(41.997238, -87.660329)",14,76,4451,212,16,3
2251,7200 W Bryn Mawr Ave,41,10,Norwood Park,2,41.982872,-87.807076,1,41.982872,-87.807076,"(41.982872, -87.807076)",17,36,22243,733,29,34
3731,7600 S Racine Ave,17,71,Auburn Gresham,2,41.755786,-87.654054,1,41.755786,-87.654054,"(41.755786, -87.654054)",59,70,21554,572,31,17
6381,820 N LaSalle Dr,42,8,Near North Side,1,41.897341,-87.632927,1,41.897341,-87.632927,"(41.897341, -87.632927)",54,37,14926,310,11,22
2562,5426 W Devon Ave,41,12,Forest Glen,4,41.997459,-87.764556,1,41.997459,-87.764556,"(41.997459, -87.764556)",18,12,22532,782,29,34
5110,900 E 87th St,8,44,Chatham,1,41.736783,-87.602241,1,41.736783,-87.602241,"(41.736783, -87.602241)",61,40,21546,141,35,9
2110,6679 N Avondale Ave,41,9,Edison Park,1,42.001192,-87.817261,1,42.001192,-87.817261,"(42.001192, -87.817261)",17,77,22243,655,29,34
2422,6931 N Clark St,49,1,Rogers Park,2,42.00746,-87.673417,1,42.00746,-87.673417,"(42.00746, -87.673417)",9,10,21853,49,5,3
918,800 S Wells St,2,32,Loop,1,41.871925,-87.633748,0,41.871925,-87.633748,"(41.871925, -87.633748)",44,38,14917,12,26,48
2411,658 N Clark St,42,8,Near North Side,3,41.894154,-87.631315,1,41.894154,-87.631315,"(41.894154, -87.631315)",55,37,4446,670,36,22
5205,6258 W 62nd St,23,64,Clearing,4,41.77975,-87.777075,1,41.77975,-87.777075,"(41.77975, -87.777075)",7,62,22268,265,15,35
6063,7368 N Greenview Ave,49,1,Rogers Park,1,42.015494,-87.668286,1,42.015494,-87.668286,"(42.015494, -87.668286)",9,10,21853,357,5,3
4747,6405 S Kedzie Ave,15,66,Chicago Lawn,1,41.776985,-87.702916,1,41.776985,-87.702916,"(41.776985, -87.702916)",58,64,21867,319,31,44
5854,850 S Damen Ave,2,28,Near West Side,4,41.870735,-87.676515,1,41.870735,-87.676515,"(41.870735, -87.676515)",28,29,21184,5,46,48
3199,710 N Lake Shore Dr,42,8,Near North Side,20,41.895272,-87.616196,1,41.895272,-87.616196,"(41.895272, -87.616196)",6,37,21182,158,36,22
2943,6321 S Halsted St,20,68,Englewood,1,41.779078,-87.644586,1,41.779078,-87.644586,"(41.779078, -87.644586)",11,66,21559,435,4,53
2642,7150 S Exchange Ave,7,43,South Shore,2,41.765088,-87.565918,1,41.765088,-87.565918,"(41.765088, -87.565918)",24,39,22538,417,37,43
4546,6901 S Fairfield Ave,18,66,Chicago Lawn,1,41.768082,-87.691727,1,41.768082,-87.691727,"(41.768082, -87.691727)",58,64,21867,383,31,6
4926,9729 S Yates Ave,7,51,South Deering,1,41.718353,-87.564459,1,41.718353,-87.564459,"(41.718353, -87.564459)",25,48,21202,527,47,43
7042,8541 S Pulaski Rd,18,70,Ashburn,1,41.737389,-87.721334,0,41.737389,-87.721334,"(41.737389, -87.721334)",8,69,4300,198,30,6
1299,810 E 103rd St,8,50,Pullman,3,41.707622,-87.60355,1,41.707622,-87.60355,"(41.707622, -87.60355)",19,47,21861,643,35,9
2566,5353 W Devon Ave,45,12,Forest Glen,1,41.997161,-87.762621,1,41.997161,-87.762621,"(41.997161, -87.762621)",18,12,22532,782,38,20
5892,5300 N Damen Ave,40,4,Lincoln Square,1,41.977963,-87.679571,1,41.977963,-87.679571,"(41.977963, -87.679571)",20,6,21849,664,24,46
4925,7459 S Euclid Ave,8,43,South Shore,1,41.759635,-87.577201,1,41.759635,-87.577201,"(41.759635, -87.577201)",24,39,22538,419,35,9
5442,65 E Wacker Pl,42,32,Loop,1,41.886667,-87.62548,1,41.886667,-87.62548,"(41.886667, -87.62548)",42,38,14309,580,36,22
7395,5450 W 64th Pl,13,64,Clearing,4,41.775524,-87.757972,0,41.775524,-87.757972,"(41.775524, -87.757972)",7,62,22268,337,15,23
5815,770 N Milwaukee Ave,27,24,West Town,1,41.89585,-87.654891,1,41.89585,-87.654891,"(41.89585, -87.654891)",49,25,22620,522,46,41
5204,4901 S Kilbourn Ave,23,57,Archer Heights,2,41.803822,-87.73551,1,41.803822,-87.73551,"(41.803822, -87.73551)",56,54,22248,697,8,35
6784,4910 W Armitage Ave,31,19,Belmont Cragin,1,41.917047,-87.750008,0,41.917047,-87.750008,"(41.917047, -87.750008)",2,19,22615,306,44,7
5013,800 N Kedzie Ave,27,23,Humboldt Park,1,41.895652,-87.706618,1,41.895652,-87.706618,"(41.895652, -87.706618)",5,24,4299,150,46,41
5263,600 S Paulina St,2,28,Near West Side,2,41.873519,-87.669245,1,41.873519,-87.669245,"(41.873519, -87.669245)",28,29,21184,5,46,48
155,5131 N Damen Ave,47,4,Lincoln Square,1,41.975118,-87.679173,0,41.975118,-87.679173,"(41.975118, -87.679173)",15,6,21849,106,24,13
3602,958 W Oakdale Ave,44,6,Lake View,1,41.935453,-87.652851,1,41.935453,-87.652851,"(41.935453, -87.652851)",22,57,4449,681,25,38
2281,6402 N Central Ave,41,12,Forest Glen,2,41.99746,-87.763886,1,41.99746,-87.763886,"(41.99746, -87.763886)",18,12,22532,782,29,34
6343,5940 N Ridge Ave,40,77,Edgewater,1,41.989824,-87.670489,1,41.989824,-87.670489,"(41.989824, -87.670489)",14,76,4451,538,24,46
6422,70 W Congress Pky,2,32,Loop,1,41.875881,-87.630012,1,41.875881,-87.630012,"(41.875881, -87.630012)",35,38,14913,92,10,48
7159,9518 S Halsted St,21,73,Washington Heights,1,41.720964,-87.643447,0,41.720964,-87.643447,"(41.720964, -87.643447)",13,72,21861,592,13,18
6050,5342 N Broadway St,48,77,Edgewater,1,41.978939,-87.660117,1,41.978939,-87.660117,"(41.978939, -87.660117)",15,76,22616,540,16,40
821,50 E Roosevelt Rd,2,32,Loop,1,41.8675,-87.625754,0,41.8675,-87.625754,"(41.8675, -87.625754)",35,38,14913,368,10,48
6333,5600 N Clark St,40,77,Edgewater,3,41.98361,-87.668894,1,41.98361,-87.668894,"(41.98361, -87.668894)",14,76,4451,538,24,46
7119,5199 N Simonds Dr,48,77,Edgewater,1,41.965453,-87.64005,0,41.965453,-87.64005,"(41.965453, -87.64005)",15,31,21186,636,39,37
2970,5550 N Harlem Ave,41,10,Norwood Park,4,41.98141,-87.807084,1,41.98141,-87.807084,"(41.98141, -87.807084)",31,36,4448,735,29,34
3801,618 W Scott St,27,8,Near North Side,2,41.905188,-87.643711,1,41.905188,-87.643711,"(41.905188, -87.643711)",54,37,14926,108,46,41
647,6054 W Fullerton Ave,29,19,Belmont Cragin,1,41.923938,-87.777389,0,41.923938,-87.777389,"(41.923938, -87.777389)",2,19,22615,78,21,52
4723,5600 W Lake St,29,25,Austin,1,41.887822,-87.765266,1,41.887822,-87.765266,"(41.887822, -87.765266)",32,26,22216,672,7,52
2194,5308 N Broadway St,48,77,Edgewater,1,41.978441,-87.6601,1,41.978441,-87.6601,"(41.978441, -87.6601)",15,76,22616,540,16,40
2232,6340 N Broadway St,40,77,Edgewater,1,41.997049,-87.660685,1,41.997049,-87.660685,"(41.997049, -87.660685)",14,76,4451,536,16,46
3957,49 E Van Buren St,2,32,Loop,3,41.876842,-87.625675,1,41.876842,-87.625675,"(41.876842, -87.625675)",35,38,14913,367,36,48
2498,8658 S Cottage Grove Ave,6,44,Chatham,1,41.737417,-87.60503,1,41.737417,-87.60503,"(41.737417, -87.60503)",61,40,21546,140,32,31
5378,5100 N Francisco Ave,40,4,Lincoln Square,1,41.974155,-87.701459,1,41.974155,-87.701459,"(41.974155, -87.701459)",20,6,21849,620,24,46
7008,5134 W Grand Ave,37,19,Belmont Cragin,1,41.916988,-87.754744,0,41.916988,-87.754744,"(41.916988, -87.754744)",2,19,22615,306,44,4
1450,6400 W 63rd Pl,23,64,Clearing,1,41.776891,-87.781473,1,41.776891,-87.781473,"(41.776891, -87.781473)",7,62,22268,336,6,35
3902,6230 S Stewart Ave,20,68,Englewood,1,41.780744,-87.635176,1,41.780744,-87.635176,"(41.780744, -87.635176)",11,66,21559,166,4,53
5923,4905 N Claremont Ave,47,4,Lincoln Square,1,41.970691,-87.687578,1,41.970691,-87.687578,"(41.970691, -87.687578)",20,6,21849,54,24,13
4758,8012 S Crandon Ave,8,46,South Chicago,1,41.749519,-87.568831,1,41.749519,-87.568831,"(41.749519, -87.568831)",25,42,21202,507,35,9
4091,5001 S Wentworth Ave,3,37,Fuller Park,1,41.802183,-87.630548,1,41.802183,-87.630548,"(41.802183, -87.630548)",37,3,14924,224,9,12
2638,9101 S Euclid Ave,8,48,Calumet Heights,1,41.729536,-87.576553,1,41.729536,-87.576553,"(41.729536, -87.576553)",25,44,21202,492,35,9
3590,6701 N Northwest Highway Hwy,41,9,Edison Park,1,42.002945,-87.816202,1,42.002945,-87.816202,"(42.002945, -87.816202)",17,77,22243,654,29,34
5918,5659 W Irving Park Rd,38,15,Portage Park,1,41.952979,-87.768497,1,41.952979,-87.768497,"(41.952979, -87.768497)",52,15,22254,311,19,25
6304,524 N Wolcott Ave,1,24,West Town,2,41.891665,-87.674586,1,41.891665,-87.674586,"(41.891665, -87.674586)",4,25,21560,519,41,24
2155,644 W Belmont Ave,44,6,Lake View,2,41.940171,-87.646021,1,41.940171,-87.646021,"(41.940171, -87.646021)",22,57,4449,730,25,38
4863,5950 W Madison St,29,25,Austin,1,41.880156,-87.77308,1,41.880156,-87.77308,"(41.880156, -87.77308)",32,26,22216,618,7,52
5919,5721 W Irving Park Rd,38,15,Portage Park,2,41.953012,-87.77024,1,41.953012,-87.77024,"(41.953012, -87.77024)",52,15,22254,311,19,25
463,712 N Wells St,42,8,Near North Side,1,41.895199,-87.634335,0,41.895199,-87.634335,"(41.895199, -87.634335)",55,37,4446,652,36,22
7005,5259 W Fullerton Ave,37,19,Belmont Cragin,1,41.923971,-87.757871,0,41.923971,-87.757871,"(41.923971, -87.757871)",2,19,22615,307,44,4
2196,5200 N Broadway St,48,77,Edgewater,1,41.97653,-87.660036,1,41.97653,-87.660036,"(41.97653, -87.660036)",15,76,22616,540,16,40
3859,5491 S South Shore Dr,5,41,Hyde Park,1,41.795526,-87.580677,1,41.795526,-87.580677,"(41.795526, -87.580677)",10,8,21192,501,33,32
2495,8601 S Cottage Grove Ave,8,44,Chatham,1,41.738409,-87.604822,1,41.738409,-87.604822,"(41.738409, -87.604822)",61,40,21546,141,35,9
4218,4959 S Archer Ave,14,57,Archer Heights,3,41.803088,-87.721888,1,41.803088,-87.721888,"(41.803088, -87.721888)",56,54,22248,698,8,49
2109,6044 N Avondale Ave,41,10,Norwood Park,1,41.991247,-87.799095,1,41.991247,-87.799095,"(41.991247, -87.799095)",17,36,22243,733,29,34
2987,6525 N Hiawatha Ave,41,12,Forest Glen,1,41.999484,-87.761823,1,41.999484,-87.761823,"(41.999484, -87.761823)",18,12,22532,782,29,34
2074,6450 N Ashland Ave,40,1,Rogers Park,1,41.99939,-87.670618,1,41.99939,-87.670618,"(41.99939, -87.670618)",9,10,21853,242,24,46
2325,5601 W Chicago Ave,29,25,Austin,1,41.894801,-87.765447,1,41.894801,-87.765447,"(41.894801, -87.765447)",32,26,22216,672,7,52
3195,501 N Lake Shore Dr,42,8,Near North Side,2,41.891879,-87.614765,1,41.891879,-87.614765,"(41.891879, -87.614765)",6,37,21182,534,36,22
2567,5413 W Devon Ave,41,12,Forest Glen,2,41.997192,-87.764238,1,41.997192,-87.764238,"(41.997192, -87.764238)",18,12,22532,782,38,34
3028,7740 S Ingleside Ave,8,69,Greater Grand Crossing,3,41.754442,-87.601745,1,41.754442,-87.601745,"(41.754442, -87.601745)",61,67,21546,497,35,9
4577,8254 S Kedzie Ave,18,70,Ashburn,1,41.743336,-87.702362,1,41.743336,-87.702362,"(41.743336, -87.702362)",8,69,4300,199,30,6
2249,6125 N Broadway St,48,77,Edgewater,1,41.993187,-87.660188,1,41.993187,-87.660188,"(41.993187, -87.660188)",14,76,4451,46,16,40
2046,935 W Armitage Ave,43,7,Lincoln Park,1,41.918,-87.652306,1,41.918,-87.652306,"(41.918, -87.652306)",16,68,21190,168,34,51
6400,60 E Randolph St,42,32,Loop,2,41.884641,-87.625834,1,41.884641,-87.625834,"(41.884641, -87.625834)",42,38,14309,580,36,22
4107,5828 N Western Ave,40,2,West Ridge,2,41.987401,-87.68974,1,41.987401,-87.68974,"(41.987401, -87.68974)",50,20,4450,15,24,46
2290,6411 S Central Ave,13,64,Clearing,1,41.775899,-87.761434,1,41.775899,-87.761434,"(41.775899, -87.761434)",7,62,22268,337,15,23
3822,6558 N Sheridan Rd,49,1,Rogers Park,2,42.001731,-87.660942,1,42.001731,-87.660942,"(42.001731, -87.660942)",9,10,21853,48,5,3
5838,76 E 71st St,6,69,Greater Grand Crossing,2,41.765712,-87.622348,1,41.765712,-87.622348,"(41.765712, -87.622348)",60,67,22260,514,32,31
339,565 W Adams St,2,28,Near West Side,1,41.879179,-87.641582,0,41.879179,-87.641582,"(41.879179, -87.641582)",45,29,4452,786,36,48
6404,575 W Madison St,42,28,Near West Side,2,41.88172,-87.641966,1,41.88172,-87.641966,"(41.88172, -87.641966)",45,29,4452,786,36,22
1399,800 E 47th St,4,39,Kenwood,2,41.808738,-87.606387,1,41.808738,-87.606387,"(41.808738, -87.606387)",10,5,21192,461,10,1
4469,733 W Sheridan Rd,46,6,Lake View,1,41.952662,-87.648389,1,41.952662,-87.648389,"(41.952662, -87.648389)",53,57,21186,690,39,37
5839,7107 S State St,6,69,Greater Grand Crossing,1,41.765047,-87.624722,1,41.765047,-87.624722,"(41.765047, -87.624722)",61,67,21546,474,32,31
3001,6300 N Hoyne Ave,50,2,West Ridge,1,41.99605,-87.682666,1,41.99605,-87.682666,"(41.99605, -87.682666)",50,20,4450,53,27,42
2352,6152 N Claremont Ave,50,2,West Ridge,1,41.993226,-87.688706,1,41.993226,-87.688706,"(41.993226, -87.688706)",50,20,4450,53,24,42
4135,7901 S Western Ave,18,70,Ashburn,1,41.750057,-87.682777,1,41.750057,-87.682777,"(41.750057, -87.682777)",59,69,21554,243,30,6
5868,904 N California Ave,26,24,West Town,1,41.897629,-87.696909,1,41.897629,-87.696909,"(41.897629, -87.696909)",4,25,21560,544,49,10
5908,5905 W Irving Park Rd,38,15,Portage Park,1,41.952948,-87.774608,1,41.952948,-87.774608,"(41.952948, -87.774608)",52,15,22254,311,19,25
6313,75 E Randolph St,42,32,Loop,2,41.884379,-87.625098,1,41.884379,-87.625098,"(41.884379, -87.625098)",41,38,14309,580,36,22
4182,8201 S Yates Ave,7,46,South Chicago,2,41.746075,-87.565956,1,41.746075,-87.565956,"(41.746075, -87.565956)",25,42,21202,478,37,43
5373,900 W Ardmore Ave,48,77,Edgewater,2,41.9874,-87.654803,1,41.9874,-87.654803,"(41.9874, -87.654803)",14,76,4451,13,16,40
2033,825 W Armitage Ave,43,7,Lincoln Park,2,41.918041,-87.649434,1,41.918041,-87.649434,"(41.918041, -87.649434)",16,68,21190,168,34,51
3539,6202 W Montrose Ave,38,15,Portage Park,2,41.960426,-87.78211,1,41.960426,-87.78211,"(41.960426, -87.78211)",48,15,22254,131,19,25
2476,5635 W Corcoran Pl,29,25,Austin,2,41.887088,-87.766394,1,41.887088,-87.766394,"(41.887088, -87.766394)",32,26,22216,618,7,52
6360,6434 S Ashland Ave,15,67,West Englewood,1,41.776953,-87.66434,1,41.776953,-87.66434,"(41.776953, -87.66434)",23,65,22257,280,3,44
5009,5400 S Kedzie Ave,14,63,Gage Park,1,41.795222,-87.703719,1,41.795222,-87.703719,"(41.795222, -87.703719)",56,61,22248,776,8,49
6106,700 E Oakwood Blvd,4,38,Grand Boulevard,2,41.822839,-87.609525,1,41.822839,-87.609525,"(41.822839, -87.609525)",36,4,4301,583,10,1
2361,7056 N Clark St,49,1,Rogers Park,2,42.010582,-87.674484,1,42.010582,-87.674484,"(42.010582, -87.674484)",9,10,21853,49,5,3
2021,5326 S Archer Ave,23,56,Garfield Ridge,1,41.799177,-87.740314,1,41.799177,-87.740314,"(41.799177, -87.740314)",56,53,22248,173,8,35
2440,5233 N Clark St,48,77,Edgewater,1,41.977219,-87.668252,1,41.977219,-87.668252,"(41.977219, -87.668252)",15,76,22616,540,16,40
3458,741 S Michigan Ave,2,32,Loop,1,41.872685,-87.624111,1,41.872685,-87.624111,"(41.872685, -87.624111)",35,38,14913,368,10,48
3436,901 S Michigan Ave,2,32,Loop,1,41.870457,-87.623991,1,41.870457,-87.623991,"(41.870457, -87.623991)",35,38,14913,368,10,48
7418,8559 S Stony Island Ave,8,45,Avalon Park,1,41.739287,-87.585091,0,41.739287,-87.585091,"(41.739287, -87.585091)",25,41,21202,431,35,9
4878,851 W Waveland Ave,44,6,Lake View,2,41.948925,-87.650677,1,41.948925,-87.650677,"(41.948925, -87.650677)",53,57,21186,727,25,38
4545,5820 N Milwaukee Ave,45,10,Norwood Park,1,41.987103,-87.778406,1,41.987103,-87.778406,"(41.987103, -87.778406)",18,36,22532,656,50,20
3823,6250 N Sheridan Rd,48,77,Edgewater,1,41.995452,-87.655755,1,41.995452,-87.655755,"(41.995452, -87.655755)",14,76,4451,45,16,40
6464,599 E Waldron Dr,2,33,Near South Side,1,41.860243,-87.614325,0,41.860243,-87.614325,"(41.860243, -87.614325)",40,34,21194,374,10,48
3766,62 W Roosevelt Rd,2,32,Loop,1,41.867588,-87.629165,1,41.867588,-87.629165,"(41.867588, -87.629165)",35,38,14913,12,10,48
