month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipIntensityMaxTime,precipAccumulation,daylight_duration,icon_clear-day,icon_cloudy,icon_fog,icon_partly-cloudy-day,icon_partly-cloudy-night,icon_rain,precipType_None,precipType_rain,precipType_snow
11.0,9.0,2017.0,41.04,11.0,10.52,4.0,41.04,11.0,14.36,23.0,0.39,23.29,0.61,0.7,0.0,0.0,0.0,1022.93,6.566666666666666,16.616666666666667,44.9,11.0,18.77,5.0,2.0,10.0,10.0,297.0,15.19,15.0,3.99,0.0,0.0,10.05,0,0,0,1,0,0,1,0,0
11.0,10.0,2017.0,30.02,16.0,18.82,3.0,30.02,16.0,10.52,4.0,0.66,14.02,0.64,0.74,0.0,0.0,0.0,1034.89,6.6,16.6,30.02,16.0,25.47,1.0,2.0,10.0,9.87,359.0,11.33,0.0,1.57,0.0,0.0,10.000000000000002,0,0,0,1,0,0,1,0,0
11.0,11.0,2017.0,36.39,19.0,36.37,5.0,37.69,23.0,18.82,3.0,0.91,20.56,0.64,0.78,0.0,0.0,0.0,1028.5,6.616666666666667,16.583333333333332,36.39,19.0,36.37,5.0,2.0,11.0,9.99,162.0,10.49,3.0,3.74,0.0,0.0,9.966666666666665,0,1,0,0,0,0,1,0,0
11.0,12.0,2017.0,39.48,12.0,31.51,7.0,39.48,12.0,36.37,5.0,1.0,33.54,0.85,0.81,0.0042,0.0288,0.99,1027.22,6.633333333333333,16.566666666666666,39.48,12.0,31.51,7.0,2.0,11.0,7.45,306.0,4.04,22.0,0.75,14.0,0.0,9.933333333333334,0,0,0,0,0,1,0,1,0
11.0,13.0,2017.0,40.33,15.0,31.63,4.0,40.33,15.0,31.51,7.0,0.63,32.88,0.86,0.85,0.0,0.0,0.0,1031.37,6.65,16.55,40.33,15.0,31.63,4.0,2.0,10.0,5.62,265.0,7.19,11.0,1.56,0.0,0.0,9.9,0,0,0,1,0,0,1,0,0
11.0,14.0,2017.0,46.41,16.0,39.36,8.0,46.41,16.0,31.63,4.0,0.57,34.8,0.78,0.88,0.0,0.0,0.0,1023.89,6.683333333333334,16.533333333333335,48.44,15.0,43.62,7.0,2.0,10.0,7.45,173.0,12.1,10.0,4.22,0.0,0.0,9.850000000000001,0,0,0,0,1,0,1,0,0
11.0,15.0,2017.0,50.52,15.0,27.0,22.0,50.52,15.0,27.0,22.0,0.88,39.48,0.82,0.92,0.009,0.0511,0.99,1011.66,6.7,16.516666666666666,50.52,15.0,32.43,4.0,2.0,11.0,7.78,236.0,19.45,21.0,4.92,8.0,0.0,9.816666666666666,0,0,0,0,0,1,0,1,0
11.0,16.0,2017.0,37.17,15.0,29.72,7.0,37.29,22.0,27.33,3.0,0.91,28.03,0.75,0.95,0.0,0.0,0.0,1022.4,6.716666666666667,16.5,37.17,15.0,34.72,7.0,2.0,11.0,10.0,312.0,16.1,0.0,3.03,0.0,0.0,9.783333333333333,0,1,0,0,0,0,1,0,0
11.0,17.0,2017.0,39.86,13.0,38.66,20.0,44.78,23.0,29.72,7.0,0.95,34.72,0.82,0.98,0.0091,0.0739,0.91,1013.91,6.733333333333333,16.483333333333334,43.78,13.0,42.72,20.0,2.0,11.0,8.38,168.0,12.87,9.0,5.44,18.0,0.0,9.75,0,0,0,0,0,1,0,1,0
11.0,18.0,2017.0,39.83,7.0,22.54,8.0,46.98,1.0,29.94,13.0,1.0,38.27,0.89,0.02,0.0233,0.098,1.0,1001.66,6.75,16.466666666666665,43.25,7.0,29.73,8.0,2.0,11.0,6.09,340.0,18.54,16.0,5.44,11.0,0.0,9.716666666666665,0,0,0,0,0,1,0,1,0
11.0,19.0,2017.0,28.64,15.0,25.27,23.0,31.55,0.0,22.54,8.0,0.47,21.94,0.65,0.04,0.0,0.0,0.0,1016.48,6.783333333333333,16.466666666666665,34.55,14.0,29.49,22.0,2.0,11.0,10.0,283.0,14.67,12.0,5.83,0.0,0.0,9.683333333333332,0,0,0,1,0,0,1,0,0
11.0,20.0,2017.0,52.55,15.0,37.09,7.0,52.55,15.0,25.5,0.0,0.11,29.6,0.63,0.07,0.0,0.0,0.0,1012.0,6.8,16.45,52.55,15.0,41.84,7.0,2.0,11.0,10.0,205.0,20.11,22.0,8.02,0.0,0.0,9.649999999999999,0,0,0,0,1,0,1,0,0
11.0,21.0,2017.0,39.52,9.0,19.89,4.0,39.52,9.0,21.16,23.0,0.49,26.5,0.63,0.1,0.0009,0.0145,0.77,1012.05,6.816666666666666,16.433333333333334,43.38,9.0,22.35,7.0,2.0,11.0,10.0,260.0,17.58,0.0,4.85,11.0,0.0,9.616666666666667,0,0,0,1,0,0,0,1,0
11.0,22.0,2017.0,34.31,15.0,26.91,5.0,34.31,15.0,19.89,4.0,0.29,17.06,0.62,0.13,0.0,0.0,0.0,1026.08,6.833333333333333,16.433333333333334,34.38,14.0,30.66,22.0,2.0,11.0,10.0,280.0,8.63,0.0,2.28,0.0,0.0,9.600000000000001,0,0,0,0,1,0,1,0,0
11.0,23.0,2017.0,45.24,16.0,30.85,5.0,45.24,16.0,26.91,5.0,0.38,24.34,0.6,0.16,0.0,0.0,0.0,1016.4,6.85,16.416666666666668,46.48,15.0,33.53,0.0,2.0,11.0,9.99,209.0,11.47,11.0,3.8,0.0,0.0,9.566666666666668,0,0,0,0,1,0,1,0,0
11.0,24.0,2017.0,61.34,15.0,37.18,8.0,61.34,15.0,30.85,5.0,0.07,35.04,0.64,0.19,0.0,0.0,0.0,1004.38,6.883333333333333,16.416666666666668,61.34,15.0,41.26,7.0,2.0,11.0,9.99,195.0,19.27,15.0,5.96,0.0,0.0,9.533333333333335,0,0,0,0,1,0,1,0,0
11.0,25.0,2017.0,46.43,14.0,26.85,7.0,52.13,0.0,36.86,23.0,0.1,33.71,0.65,0.22,0.0,0.0,0.0,1013.36,6.9,16.4,49.41,14.0,26.85,7.0,2.0,11.0,10.0,297.0,15.85,10.0,5.14,0.0,0.0,9.499999999999998,1,0,0,0,0,0,1,0,0
11.0,26.0,2017.0,47.06,16.0,33.91,6.0,47.06,16.0,26.85,7.0,0.16,27.62,0.64,0.26,0.0,0.0,0.0,1021.13,6.916666666666667,16.4,49.09,15.0,33.91,6.0,2.0,11.0,10.0,237.0,10.85,12.0,2.56,0.0,0.0,9.48333333333333,0,0,0,0,1,0,1,0,0
11.0,27.0,2017.0,55.53,14.0,51.01,7.0,55.53,14.0,33.91,6.0,0.22,35.54,0.67,0.29,0.0,0.0,0.0,1015.92,6.933333333333334,16.383333333333333,55.53,14.0,51.01,7.0,2.0,11.0,9.99,179.0,14.98,22.0,2.88,0.0,0.0,9.45,0,0,0,1,0,0,1,0,0
11.0,28.0,2017.0,61.04,14.0,35.32,7.0,61.04,14.0,43.82,23.0,0.48,36.46,0.51,0.32,0.0,0.0,0.0,1014.58,6.95,16.383333333333333,61.04,14.0,35.32,7.0,2.0,12.0,9.98,220.0,15.79,3.0,5.83,0.0,0.0,9.433333333333334,0,0,0,1,0,0,1,0,0
11.0,29.0,2017.0,45.34,14.0,38.09,8.0,45.34,14.0,35.32,7.0,0.17,28.5,0.6,0.36,0.0,0.0,0.0,1024.52,6.966666666666667,16.366666666666667,46.7,14.0,40.35,20.0,2.0,11.0,10.0,46.0,9.42,10.0,1.04,0.0,0.0,9.4,0,0,0,0,1,0,1,0,0
11.0,30.0,2017.0,53.4,14.0,28.98,7.0,53.4,14.0,38.09,8.0,0.35,29.32,0.52,0.39,0.0,0.0,0.0,1018.2,6.983333333333333,16.366666666666667,53.4,14.0,28.98,7.0,2.0,11.0,10.0,270.0,15.69,14.0,4.6,0.0,0.0,9.383333333333333,0,0,0,0,1,0,1,0,0
12.0,1.0,2017.0,52.35,15.0,35.47,7.0,52.35,15.0,28.98,7.0,0.11,27.71,0.63,0.43,0.0,0.0,0.0,1023.31,7.0,16.366666666666667,52.35,15.0,35.47,7.0,2.0,11.0,9.99,211.0,8.34,11.0,1.37,0.0,0.0,9.366666666666667,0,0,0,1,0,0,1,0,0
12.0,2.0,2017.0,54.39,15.0,29.73,7.0,54.39,15.0,35.47,7.0,0.3,30.71,0.62,0.46,0.0,0.0,0.0,1020.25,7.016666666666667,16.35,54.39,15.0,29.73,7.0,2.0,11.0,9.91,210.0,6.95,14.0,1.74,0.0,0.0,9.333333333333336,0,0,0,0,1,0,1,0,0
12.0,3.0,2017.0,57.75,15.0,47.31,22.0,57.75,15.0,29.73,7.0,0.19,32.06,0.64,0.51,0.0,0.0,0.0,1020.53,7.033333333333333,16.35,57.75,15.0,49.78,22.0,2.0,11.0,8.99,167.0,11.22,23.0,2.45,0.0,0.0,9.316666666666668,0,1,0,0,0,0,1,0,0
12.0,4.0,2017.0,63.81,14.0,21.72,8.0,63.81,14.0,51.13,0.0,0.94,45.37,0.63,0.54,0.0019,0.02,0.68,1006.71,7.05,16.35,63.81,14.0,30.89,8.0,1.0,9.0,9.81,187.0,27.01,20.0,9.85,23.0,0.0,9.3,0,0,0,1,0,0,0,1,0
12.0,5.0,2017.0,25.14,7.0,21.0,1.0,39.53,0.0,19.96,9.0,0.51,19.66,0.57,0.58,0.0002,0.0053,0.61,1011.5,7.066666666666666,16.35,34.0,13.0,27.4,0.0,2.0,12.0,10.0,254.0,29.23,14.0,11.01,0.0,0.0,9.283333333333335,0,0,0,1,0,0,0,0,1
12.0,6.0,2017.0,27.11,15.0,10.42,8.0,27.11,15.0,19.46,23.0,0.29,15.77,0.54,0.62,0.0,0.0,0.0,1016.05,7.083333333333333,16.35,34.55,15.0,19.12,7.0,2.0,11.0,10.0,258.0,19.35,11.0,6.86,0.0,0.0,9.26666666666667,0,0,0,0,1,0,1,0,0
12.0,7.0,2017.0,20.8,15.0,9.51,6.0,20.8,15.0,10.42,8.0,0.48,12.89,0.65,0.65,0.0,0.0,0.0,1020.8,7.1,16.35,27.99,15.0,17.62,6.0,1.0,10.0,9.66,275.0,15.59,12.0,6.17,0.0,0.0,9.250000000000002,0,0,0,1,0,0,1,0,0
12.0,8.0,2017.0,30.61,15.0,21.48,2.0,30.61,15.0,9.51,6.0,0.25,12.46,0.56,0.69,0.0,0.0,0.0,1014.45,7.116666666666666,16.35,36.18,15.0,27.7,2.0,2.0,11.0,9.94,227.0,15.47,13.0,5.89,0.0,0.0,9.233333333333334,0,0,0,0,1,0,1,0,0
12.0,9.0,2017.0,23.97,7.0,15.07,3.0,24.55,0.0,17.58,20.0,0.84,20.23,0.74,0.73,0.0,0.0,0.0,1010.79,7.133333333333334,16.35,29.47,7.0,19.65,1.0,1.0,10.0,8.07,296.0,18.51,14.0,5.14,0.0,0.0,9.216666666666669,0,0,0,1,0,0,1,0,0
12.0,10.0,2017.0,28.31,14.0,21.93,8.0,28.59,22.0,15.07,3.0,0.71,18.6,0.7,0.76,0.0,0.0,0.0,1015.88,7.15,16.35,33.8,13.0,23.41,3.0,1.0,10.0,10.0,258.0,15.24,10.0,3.39,0.0,0.0,9.200000000000001,0,0,0,1,0,0,1,0,0
12.0,11.0,2017.0,38.07,15.0,7.66,8.0,38.07,15.0,21.93,8.0,0.83,24.45,0.77,0.8,0.0,0.0,0.0,1011.88,7.166666666666667,16.35,38.07,15.0,17.9,8.0,1.0,10.0,9.1,226.0,17.15,22.0,0.82,0.0,0.0,9.183333333333334,0,0,0,1,0,0,1,0,0
12.0,12.0,2017.0,13.6,15.0,13.47,20.0,23.81,0.0,7.66,8.0,0.54,10.68,0.63,0.83,0.0,0.0,0.0,1016.86,7.166666666666667,16.35,21.95,14.0,18.56,20.0,1.0,10.0,9.98,305.0,19.51,1.0,6.3,0.0,0.0,9.183333333333334,0,0,0,0,1,0,1,0,0
12.0,13.0,2017.0,31.36,13.0,10.88,7.0,31.36,13.0,16.16,4.0,0.97,19.11,0.67,0.86,0.0001,0.002,0.31,1001.9,7.183333333333334,16.35,37.03,13.0,17.51,7.0,1.0,10.0,9.78,244.0,22.23,19.0,3.44,16.0,0.0,9.166666666666668,0,1,0,0,0,0,0,0,1
12.0,14.0,2017.0,27.01,14.0,16.68,3.0,27.01,14.0,10.88,7.0,0.5,13.66,0.68,0.89,0.0,0.0,0.0,1017.04,7.2,16.35,27.01,14.0,19.44,23.0,1.0,10.0,9.95,315.0,15.03,0.0,3.03,0.0,0.0,9.150000000000002,0,0,0,1,0,0,1,0,0
12.0,15.0,2017.0,29.47,19.0,29.83,21.0,31.09,23.0,16.68,3.0,0.97,19.32,0.67,0.92,0.0,0.0,0.0,1013.98,7.2,16.366666666666667,33.64,19.0,33.84,8.0,1.0,10.0,9.9,250.0,17.29,11.0,5.06,0.0,0.0,9.166666666666668,0,1,0,0,0,0,1,0,0
12.0,16.0,2017.0,47.18,15.0,31.78,22.0,47.18,15.0,30.23,8.0,0.34,26.89,0.65,0.95,0.0,0.0,0.0,1013.8,7.216666666666667,16.366666666666667,47.18,15.0,31.78,22.0,2.0,12.0,9.86,216.0,12.6,0.0,3.26,0.0,0.0,9.15,0,0,0,0,1,0,1,0,0
12.0,17.0,2017.0,43.75,15.0,39.58,2.0,43.75,15.0,33.24,0.0,0.71,32.71,0.81,0.98,0.0,0.0,0.0,1017.31,7.233333333333333,16.366666666666667,43.75,15.0,42.02,0.0,1.0,10.0,8.42,165.0,5.41,14.0,0.31,0.0,0.0,9.133333333333333,0,0,0,1,0,0,1,0,0
12.0,18.0,2017.0,42.23,17.0,34.23,7.0,42.23,17.0,37.17,13.0,0.66,38.65,0.86,0.02,0.0003,0.0035,0.56,1013.05,7.233333333333333,16.383333333333333,44.66,15.0,38.27,7.0,1.0,10.0,7.57,228.0,16.35,13.0,5.18,10.0,0.0,9.149999999999999,0,0,0,1,0,0,0,1,0
12.0,19.0,2017.0,47.26,14.0,26.85,8.0,47.26,14.0,32.05,23.0,0.23,30.76,0.66,0.05,0.0,0.0,0.0,1014.29,7.25,16.383333333333333,49.76,14.0,29.62,7.0,1.0,10.0,9.68,259.0,12.59,0.0,4.77,0.0,0.0,9.133333333333333,0,0,0,0,1,0,1,0,0
12.0,20.0,2017.0,30.6,13.0,28.18,8.0,31.93,21.0,26.46,18.0,0.55,21.5,0.65,0.08,0.0,0.0,0.0,1020.42,7.25,16.383333333333333,34.19,13.0,31.31,23.0,1.0,10.0,10.0,11.0,9.17,11.0,2.89,0.0,0.0,9.133333333333333,0,0,0,0,1,0,1,0,0
12.0,21.0,2017.0,38.66,14.0,33.89,1.0,38.66,14.0,28.18,8.0,0.91,26.81,0.69,0.11,0.0,0.0,0.0,1016.57,7.266666666666667,16.4,38.81,13.0,35.87,5.0,1.0,10.0,9.99,100.0,9.45,8.0,3.54,0.0,0.0,9.133333333333333,0,0,0,1,0,0,1,0,0
12.0,22.0,2017.0,38.45,11.0,22.59,7.0,38.45,11.0,30.12,23.0,0.99,31.85,0.83,0.14,0.0,0.0,0.0,1016.0,7.266666666666667,16.4,38.45,11.0,27.39,8.0,1.0,10.0,7.06,352.0,8.51,23.0,2.18,0.0,0.0,9.133333333333333,0,1,0,0,0,0,1,0,0
12.0,23.0,2017.0,25.34,14.0,20.85,2.0,28.87,0.0,19.03,19.0,0.49,19.55,0.7,0.17,0.0,0.0,0.0,1020.46,7.283333333333333,16.416666666666668,31.07,12.0,20.85,2.0,1.0,10.0,9.81,327.0,12.3,13.0,4.16,0.0,0.0,9.133333333333335,0,0,0,1,0,0,1,0,0
12.0,24.0,2017.0,22.73,12.0,3.57,8.0,22.73,12.0,10.84,19.0,0.81,15.58,0.8,0.2,0.0,0.0,0.0,1021.17,7.283333333333333,16.416666666666668,22.73,12.0,13.88,8.0,1.0,10.0,5.74,299.0,12.07,19.0,3.05,0.0,0.0,9.133333333333335,0,0,1,0,0,0,1,0,0
12.0,25.0,2017.0,5.5,11.0,-10.59,5.0,11.35,0.0,-6.22,23.0,0.53,5.18,0.7,0.23,0.0,0.0,0.0,1025.14,7.3,16.433333333333334,15.9,12.0,-1.22,8.0,2.0,12.0,9.77,267.0,17.23,14.0,6.69,0.0,0.0,9.133333333333333,0,0,0,1,0,0,1,0,0
12.0,26.0,2017.0,-3.97,15.0,-11.67,8.0,0.97,21.0,-10.59,5.0,0.42,-7.25,0.64,0.27,0.0,0.0,0.0,1036.17,7.3,16.45,6.26,15.0,-3.11,7.0,1.0,10.0,10.0,276.0,11.03,14.0,4.46,0.0,0.0,9.149999999999999,0,0,0,1,0,0,1,0,0
12.0,27.0,2017.0,4.71,17.0,0.73,0.0,4.71,17.0,-11.67,8.0,0.1,-6.73,0.67,0.3,0.0,0.0,0.0,1041.38,7.3,16.45,7.84,14.0,0.73,0.0,2.0,12.0,10.0,289.0,10.1,12.0,3.43,0.0,0.0,9.149999999999999,0,0,0,0,1,0,1,0,0
12.0,28.0,2017.0,8.6,9.0,2.58,1.0,8.6,9.0,0.73,0.0,0.9,1.88,0.74,0.34,0.0,0.0,0.0,1035.89,7.3,16.466666666666665,13.65,12.0,9.02,8.0,1.0,10.0,7.79,199.0,9.91,12.0,2.62,0.0,0.0,9.166666666666664,0,1,0,0,0,0,1,0,0
12.0,29.0,2017.0,14.87,12.0,-8.24,8.0,14.87,12.0,2.58,1.0,0.95,8.28,0.81,0.37,0.0,0.0,0.0,1027.53,7.316666666666666,16.483333333333334,14.87,12.0,5.17,8.0,1.0,10.0,5.46,261.0,9.88,1.0,2.9,0.0,0.0,9.166666666666668,0,0,1,0,0,0,1,0,0
12.0,30.0,2017.0,-5.6,7.0,-9.57,23.0,7.53,0.0,-9.57,23.0,0.51,-2.31,0.68,0.41,0.0,0.0,0.0,1027.55,7.316666666666666,16.5,7.3,7.0,-0.81,23.0,2.0,12.0,9.35,296.0,17.29,10.0,6.29,0.0,0.0,9.183333333333334,0,0,0,0,1,0,1,0,0
12.0,31.0,2017.0,3.98,14.0,-21.13,8.0,3.98,14.0,-11.04,23.0,0.57,-3.64,0.65,0.45,0.0,0.0,0.0,1034.75,7.316666666666666,16.5,13.5,14.0,-7.77,8.0,1.0,10.0,9.98,298.0,11.47,15.0,4.97,0.0,0.0,9.183333333333334,0,0,0,1,0,0,1,0,0
