month,day,year,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,apparentTemperatureMax,apparentTemperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,cloudCover,dewPoint,humidity,moonPhase,precipIntensity,precipIntensityMax,precipProbability,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,uvIndex,uvIndexTime,visibility,windBearing,windGust,windGustTime,windSpeed,precipIntensityMaxTime,precipAccumulation,daylight_duration,icon_clear-day,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_sleet,icon_snow,precipType_None,precipType_rain,precipType_sleet,precipType_snow
1.0,1.0,2014.0,13.45,5.0,8.84,6.0,14.2,3.0,7.89,22.0,1.0,16.22,0.85,0.03,0.0,0.0,0.0,1024.55,5.316666666666666,14.516666666666667,21.59,14.0,18.79,6.0,1.0,10.0,4.286,55.0,14.4,12.0,6.17,0.0,0.0,9.200000000000001,0,1,0,0,0,0,1,0,0,0
1.0,2.0,2014.0,10.47,5.0,-2.73,21.0,12.25,2.0,-2.73,21.0,0.71,11.0,0.81,0.07,0.0,0.0,0.0,1024.4,5.316666666666666,14.533333333333333,19.5,5.0,-1.74,5.0,1.0,10.0,5.174,13.0,15.83,8.0,6.61,0.0,0.0,9.216666666666667,0,0,1,0,0,0,1,0,0,0
1.0,3.0,2014.0,5.07,13.0,4.25,17.0,7.86,22.0,-1.98,22.0,0.29,2.91,0.73,0.1,0.0,0.0,0.0,1025.25,5.316666666666666,14.55,16.79,17.0,16.79,17.0,1.0,10.0,9.285,193.0,23.56,20.0,6.62,0.0,0.0,9.233333333333334,0,0,1,0,0,0,1,0,0,0
1.0,4.0,2014.0,30.35,17.0,11.38,6.0,30.38,18.0,7.86,22.0,0.65,21.23,0.79,0.14,0.0,0.0003,0.06,1013.46,5.316666666666666,14.566666666666666,31.68,13.0,21.02,6.0,1.0,10.0,6.451,209.0,21.26,0.0,6.65,22.0,0.0,9.25,0,0,1,0,0,0,1,0,0,0
1.0,5.0,2014.0,11.82,5.0,-33.17,6.0,29.88,22.0,-16.65,22.0,0.99,11.48,0.83,0.18,0.0,0.0003,0.07,1016.19,5.316666666666666,14.583333333333334,21.34,5.0,-14.13,6.0,1.0,10.0,2.502,338.0,20.88,17.0,8.34,22.0,0.0,9.266666666666667,0,1,0,0,0,0,1,0,0,0
1.0,6.0,2014.0,-27.99,16.0,-28.17,17.0,-16.65,22.0,-33.21,8.0,0.37,-17.29,0.7,0.21,0.0,0.0,0.0,1022.8,5.316666666666666,14.6,-10.71,17.0,-10.71,17.0,2.0,10.0,8.331,273.0,21.93,23.0,9.46,0.0,0.0,9.283333333333333,0,0,1,0,0,0,1,0,0,0
1.0,7.0,2014.0,2.83,17.0,0.77,2.0,3.42,20.0,-24.84,22.0,0.29,-9.18,0.73,0.25,0.0,0.0,0.0,1026.09,5.316666666666666,14.616666666666667,3.83,14.0,0.77,2.0,1.0,10.0,9.069,236.0,13.54,10.0,5.06,0.0,0.0,9.3,0,0,1,0,0,0,1,0,0,0
1.0,8.0,2014.0,15.63,13.0,2.12,2.0,15.63,13.0,0.77,2.0,0.34,-0.42,0.71,0.28,0.0,0.0,0.0,1030.22,5.316666666666666,14.633333333333333,15.63,13.0,2.12,2.0,2.0,10.0,8.856,285.0,5.81,12.0,1.27,0.0,0.0,9.316666666666666,0,0,1,0,0,0,1,0,0,0
1.0,9.0,2014.0,22.32,14.0,18.55,17.0,23.98,22.0,2.12,2.0,0.73,11.03,0.82,0.31,0.0,0.0,0.0,1029.18,5.3,14.65,24.06,17.0,24.06,17.0,1.0,10.0,5.681,143.0,8.96,8.0,2.36,0.0,0.0,9.350000000000001,0,0,1,0,0,0,1,0,0,0
1.0,10.0,2014.0,35.39,17.0,29.47,6.0,35.96,21.0,23.98,22.0,1.0,33.17,0.94,0.35,0.036,0.1574,1.0,1012.22,5.3,14.666666666666666,40.07,17.0,35.15,6.0,1.0,10.0,2.781,175.0,15.03,20.0,5.2,16.0,0.0,9.366666666666667,0,0,0,1,0,0,0,1,0,0
1.0,11.0,2014.0,31.08,5.0,22.44,4.0,36.35,1.0,25.07,22.0,1.0,32.3,0.88,0.38,0.0046,0.0275,0.96,1001.35,5.3,14.683333333333334,36.2,5.0,29.16,5.0,1.0,10.0,6.305,261.0,17.37,12.0,6.74,2.0,0.0,9.383333333333333,0,0,0,1,0,0,0,1,0,0
1.0,12.0,2014.0,35.28,17.0,35.28,17.0,37.95,21.0,22.44,4.0,0.66,29.59,0.78,0.41,0.0,0.0,0.0,1008.02,5.3,14.7,41.15,17.0,39.85,6.0,2.0,10.0,9.122,201.0,20.99,21.0,8.43,0.0,0.0,9.399999999999999,0,0,1,0,0,0,1,0,0,0
1.0,13.0,2014.0,43.1,11.0,21.76,4.0,43.1,11.0,25.65,21.0,0.37,32.14,0.75,0.44,0.0,0.0,0.0,1003.89,5.283333333333333,14.716666666666667,46.46,11.0,26.58,3.0,2.0,10.0,9.644,234.0,19.68,22.0,6.29,0.0,0.0,9.433333333333334,0,0,1,0,0,0,1,0,0,0
1.0,14.0,2014.0,27.69,11.0,7.49,6.0,28.59,22.0,12.6,22.0,0.67,23.28,0.8,0.47,0.0002,0.0026,0.41,1007.48,5.283333333333333,14.733333333333333,34.8,11.0,16.02,6.0,2.0,10.0,7.407,245.0,26.16,15.0,7.64,11.0,0.001,9.45,0,0,0,0,0,1,0,0,0,1
1.0,15.0,2014.0,13.72,9.0,9.54,20.0,13.72,9.0,7.49,6.0,0.61,11.37,0.73,0.5,0.0,0.0,0.0,1016.32,5.266666666666667,14.75,20.34,10.0,16.6,18.0,2.0,10.0,8.977,263.0,15.37,1.0,6.15,0.0,0.0,9.483333333333334,0,0,1,0,0,0,1,0,0,0
1.0,16.0,2014.0,29.38,14.0,4.39,6.0,29.38,14.0,10.23,23.0,0.96,20.75,0.77,0.53,0.0001,0.001,0.31,1004.3,5.266666666666667,14.783333333333333,34.29,14.0,13.62,6.0,2.0,10.0,7.881,219.0,19.52,16.0,8.16,16.0,0.001,9.516666666666666,0,0,0,0,0,1,0,0,0,1
1.0,17.0,2014.0,8.22,14.0,4.08,2.0,11.59,22.0,3.58,8.0,0.99,8.79,0.73,0.56,0.0,0.0,0.0,1011.95,5.25,14.8,16.95,13.0,11.17,4.0,2.0,10.0,7.679,266.0,13.69,23.0,6.28,0.0,0.0,9.55,0,1,0,0,0,0,1,0,0,0
1.0,18.0,2014.0,20.36,16.0,2.92,4.0,20.36,16.0,4.08,2.0,0.85,11.85,0.82,0.59,0.0,0.0,0.0,1011.69,5.25,14.816666666666666,20.36,16.0,11.73,2.0,2.0,10.0,6.088,177.0,9.58,12.0,3.57,0.0,0.0,9.566666666666666,0,0,1,0,0,0,1,0,0,0
1.0,19.0,2014.0,29.4,17.0,27.76,3.0,32.87,21.0,2.92,4.0,0.4,19.42,0.79,0.62,0.0003,0.003,0.37,1006.1,5.233333333333333,14.833333333333334,34.8,17.0,31.37,6.0,2.0,10.0,7.943,231.0,19.66,10.0,6.85,12.0,0.002,9.600000000000001,0,0,0,0,0,1,0,0,0,1
1.0,20.0,2014.0,33.77,10.0,-9.27,5.0,33.77,10.0,5.92,22.0,0.92,24.51,0.8,0.65,0.0001,0.001,0.24,1011.63,5.233333333333333,14.85,34.79,11.0,3.3,6.0,2.0,10.0,7.297,355.0,18.27,22.0,5.53,11.0,0.0,9.616666666666667,0,1,0,0,0,0,0,1,0,0
1.0,21.0,2014.0,6.6,17.0,-4.44,4.0,6.6,17.0,-9.27,5.0,0.43,0.12,0.7,0.68,0.0,0.0,0.0,1023.66,5.216666666666667,14.883333333333333,13.03,13.0,1.41,22.0,2.0,10.0,6.94,336.0,19.55,0.0,5.98,0.0,0.0,9.666666666666666,0,0,1,0,0,0,1,0,0,0
1.0,22.0,2014.0,6.24,14.0,-15.55,2.0,6.24,14.0,-13.16,22.0,0.79,0.43,0.73,0.71,0.0,0.0,0.0,1018.03,5.2,14.9,15.16,13.0,-1.09,3.0,2.0,10.0,6.565,263.0,17.74,17.0,5.86,0.0,0.0,9.7,0,0,1,0,0,0,1,0,0,0
1.0,23.0,2014.0,-1.06,13.0,-16.35,2.0,-1.06,13.0,-15.55,2.0,0.14,-6.28,0.65,0.75,0.0,0.0,0.0,1031.47,5.2,14.916666666666666,10.83,12.0,-4.7,0.0,2.0,10.0,9.465,287.0,16.41,22.0,7.33,0.0,0.0,9.716666666666665,0,0,1,0,0,0,1,0,0,0
1.0,24.0,2014.0,10.95,16.0,10.9,17.0,17.32,22.0,-16.35,2.0,0.67,3.87,0.71,0.78,0.0,0.0,0.0,1017.02,5.183333333333334,14.933333333333334,22.61,16.0,22.45,17.0,2.0,10.0,7.363,216.0,28.62,10.0,10.17,0.0,0.0,9.75,0,0,1,0,0,0,1,0,0,0
1.0,25.0,2014.0,19.87,5.0,-2.94,18.0,24.72,2.0,-2.94,18.0,0.46,7.97,0.63,0.82,0.0,0.0,0.0,1004.31,5.166666666666667,14.966666666666667,28.18,5.0,7.55,21.0,2.0,10.0,7.97,288.0,23.53,8.0,8.81,0.0,0.0,9.8,0,0,1,0,0,0,1,0,0,0
1.0,26.0,2014.0,23.91,16.0,-16.3,6.0,23.91,16.0,-8.83,22.0,0.9,10.96,0.74,0.85,0.0003,0.0033,0.32,1001.76,5.15,14.983333333333333,31.68,13.0,-1.5,6.0,2.0,10.0,6.725,253.0,27.32,21.0,8.15,14.0,0.002,9.833333333333332,0,0,0,0,0,1,0,0,0,1
1.0,27.0,2014.0,-14.95,5.0,-21.95,6.0,-8.83,22.0,-18.6,17.0,0.23,-10.45,0.63,0.89,0.0,0.0,0.0,1023.93,5.133333333333334,15.0,0.02,10.0,-10.29,5.0,2.0,10.0,8.936,282.0,23.04,22.0,8.33,0.0,0.0,9.866666666666667,0,0,1,0,0,0,1,0,0,0
1.0,28.0,2014.0,-7.24,17.0,-7.6,3.0,-5.9,18.0,-21.95,6.0,0.0,-10.7,0.67,0.93,0.0,0.0,0.0,1028.83,5.116666666666666,15.016666666666667,4.2,14.0,1.92,19.0,2.0,10.0,9.192,248.0,14.97,14.0,5.35,0.0,0.0,9.900000000000002,1,0,0,0,0,0,1,0,0,0
1.0,29.0,2014.0,14.27,16.0,9.82,0.0,14.27,16.0,-7.6,3.0,0.01,1.35,0.6,0.97,0.0,0.0,0.0,1021.8,5.116666666666666,15.05,22.67,14.0,20.4,17.0,2.0,10.0,9.48,220.0,18.85,22.0,6.1,0.0,0.0,9.933333333333334,1,0,0,0,0,0,1,0,0,0
1.0,30.0,2014.0,23.97,17.0,14.36,4.0,26.75,20.0,9.82,0.0,0.74,17.22,0.68,0.01,0.0,0.0,0.0,1011.06,5.1,15.066666666666666,31.77,12.0,18.89,6.0,2.0,10.0,8.582,204.0,28.09,9.0,9.96,0.0,0.0,9.966666666666667,0,0,1,0,0,0,1,0,0,0
1.0,31.0,2014.0,24.65,13.0,22.07,3.0,24.65,13.0,14.36,4.0,0.86,14.58,0.71,0.05,0.0,0.0,0.0,1019.23,5.083333333333333,15.083333333333334,24.65,13.0,22.58,21.0,2.0,10.0,8.022,287.0,11.48,22.0,2.14,0.0,0.0,10.0,0,0,1,0,0,0,1,0,0,0
2.0,1.0,2014.0,27.32,6.0,7.65,6.0,27.32,6.0,18.8,22.0,0.95,23.89,0.89,0.09,0.0001,0.0017,0.26,1015.48,5.066666666666666,15.116666666666667,30.77,11.0,14.73,6.0,2.0,10.0,3.208,10.0,10.56,13.0,3.25,14.0,0.001,10.05,0,1,0,0,0,0,0,0,0,1
2.0,2.0,2014.0,16.97,16.0,2.5,5.0,22.26,23.0,7.24,7.0,0.46,9.76,0.72,0.12,0.0,0.0,0.0,1024.36,5.05,15.133333333333333,20.7,13.0,2.5,5.0,2.0,10.0,9.01,317.0,10.29,7.0,3.17,0.0,0.0,10.083333333333332,0,0,1,0,0,0,1,0,0,0
2.0,3.0,2014.0,23.01,13.0,10.87,23.0,23.01,13.0,2.5,5.0,0.14,2.34,0.65,0.16,0.0002,0.0016,0.25,1028.46,5.033333333333333,15.15,23.01,13.0,10.87,23.0,3.0,10.0,8.259,248.0,7.17,12.0,1.54,10.0,0.004,10.116666666666667,0,0,1,0,0,0,0,0,0,1
2.0,4.0,2014.0,23.42,11.0,14.01,6.0,23.42,11.0,10.87,23.0,0.81,12.24,0.75,0.19,0.0,0.0,0.0,1026.9,5.016666666666667,15.166666666666666,24.12,13.0,22.36,18.0,2.0,10.0,6.782,52.0,13.1,21.0,2.89,0.0,0.0,10.149999999999999,0,0,1,0,0,0,1,0,0,0
2.0,5.0,2014.0,14.87,12.0,-9.13,6.0,15.68,23.0,9.96,17.0,0.84,16.98,0.84,0.23,0.0,0.0,0.0,1024.2,4.983333333333333,15.2,23.94,6.0,0.4,6.0,2.0,10.0,4.415,5.0,20.5,7.0,6.61,0.0,0.0,10.216666666666665,0,0,1,0,0,0,1,0,0,0
2.0,6.0,2014.0,-5.86,14.0,-10.74,18.0,12.25,22.0,-10.74,18.0,0.28,-2.3,0.73,0.26,0.0,0.0,0.0,1030.27,4.966666666666667,15.216666666666667,6.36,12.0,-1.47,5.0,3.0,10.0,8.813,254.0,14.55,10.0,5.46,0.0,0.0,10.25,0,0,1,0,0,0,1,0,0,0
2.0,7.0,2014.0,3.27,14.0,-0.98,18.0,3.27,14.0,-10.54,5.0,0.21,-2.61,0.69,0.29,0.0,0.0,0.0,1028.98,4.95,15.233333333333333,12.69,13.0,6.76,0.0,3.0,10.0,9.38,233.0,14.88,10.0,5.08,0.0,0.0,10.283333333333331,0,0,1,0,0,0,1,0,0,0
2.0,8.0,2014.0,16.23,14.0,9.85,2.0,16.31,22.0,0.97,23.0,0.93,7.25,0.78,0.32,0.0,0.0,0.0,1024.19,4.933333333333334,15.266666666666667,16.23,14.0,10.99,6.0,2.0,10.0,5.766,186.0,7.5,9.0,2.01,0.0,0.0,10.333333333333334,0,1,0,0,0,0,1,0,0,0
2.0,9.0,2014.0,11.33,5.0,-9.35,5.0,16.46,23.0,-0.29,21.0,0.42,7.74,0.75,0.35,0.0,0.0,0.0,1022.35,4.916666666666667,15.283333333333333,19.56,12.0,-1.41,5.0,3.0,10.0,8.179,286.0,13.47,13.0,4.05,0.0,0.0,10.366666666666667,0,0,1,0,0,0,1,0,0,0
2.0,10.0,2014.0,4.94,13.0,-1.93,5.0,4.94,13.0,-9.35,5.0,0.01,-4.29,0.63,0.38,0.0,0.0,0.0,1029.63,4.883333333333333,15.3,13.21,13.0,-1.93,5.0,3.0,10.0,9.286,294.0,10.05,11.0,3.79,0.0,0.0,10.416666666666668,1,0,0,0,0,0,1,0,0,0
2.0,11.0,2014.0,13.5,15.0,3.05,0.0,13.5,15.0,-1.93,5.0,0.01,-3.14,0.65,0.41,0.0,0.0,0.0,1032.32,4.866666666666667,15.316666666666666,15.54,13.0,3.05,0.0,3.0,10.0,9.15,219.0,9.04,11.0,2.31,0.0,0.0,10.45,1,0,0,0,0,0,1,0,0,0
2.0,12.0,2014.0,24.55,14.0,15.93,5.0,24.55,14.0,3.05,0.0,0.63,5.6,0.69,0.44,0.0,0.0,0.0,1023.34,4.85,15.35,24.55,14.0,15.93,5.0,2.0,10.0,9.135,184.0,8.28,13.0,2.32,0.0,0.0,10.5,0,0,1,0,0,0,1,0,0,0
2.0,13.0,2014.0,24.89,17.0,5.31,5.0,24.94,18.0,12.44,22.0,0.82,14.01,0.66,0.47,0.0,0.0,0.0,1008.12,4.833333333333333,15.366666666666667,30.58,17.0,12.63,5.0,2.0,10.0,7.841,220.0,20.69,19.0,5.19,0.0,0.0,10.533333333333335,0,0,1,0,0,0,1,0,0,0
2.0,14.0,2014.0,18.41,17.0,4.49,1.0,18.41,17.0,5.31,5.0,0.56,9.98,0.72,0.5,0.0,0.0,0.0,1008.54,4.8,15.383333333333333,21.49,14.0,7.1,5.0,3.0,10.0,8.989,292.0,15.75,22.0,4.53,0.0,0.0,10.583333333333332,0,0,1,0,0,0,1,0,0,0
2.0,15.0,2014.0,21.06,9.0,10.21,19.0,21.06,9.0,4.49,1.0,0.49,8.15,0.71,0.53,0.0,0.0,0.0,1017.23,4.783333333333333,15.416666666666666,24.8,11.0,16.3,20.0,3.0,10.0,8.352,222.0,11.53,13.0,3.27,0.0,0.0,10.633333333333333,0,0,1,0,0,0,1,0,0,0
2.0,16.0,2014.0,20.55,12.0,13.72,6.0,24.39,21.0,10.74,4.0,0.88,15.91,0.76,0.57,0.0,0.0,0.0,1021.03,4.766666666666667,15.433333333333334,27.23,12.0,23.09,5.0,3.0,10.0,7.832,351.0,12.6,11.0,4.59,12.0,0.0,10.666666666666668,0,1,0,0,0,0,1,0,0,0
2.0,17.0,2014.0,24.34,16.0,17.54,18.0,24.34,16.0,13.12,8.0,0.98,20.11,0.84,0.6,0.0,0.0,0.0,1014.65,4.733333333333333,15.45,24.89,17.0,23.22,5.0,3.0,10.0,4.959,147.0,17.09,9.0,5.88,0.0,0.0,10.716666666666665,0,1,0,0,0,0,1,0,0,0
2.0,18.0,2014.0,41.15,12.0,28.86,3.0,41.15,12.0,20.43,22.0,0.41,27.28,0.73,0.63,0.0055,0.0481,0.71,1009.51,4.716666666666667,15.466666666666667,45.72,12.0,32.82,5.0,3.0,10.0,8.237,209.0,20.11,14.0,6.16,11.0,0.0,10.75,0,0,0,1,0,0,0,1,0,0
2.0,19.0,2014.0,43.66,12.0,30.09,5.0,43.66,12.0,28.86,3.0,0.29,28.53,0.7,0.66,0.0,0.0,0.0,1012.06,4.683333333333334,15.5,46.14,12.0,34.5,20.0,4.0,10.0,9.244,241.0,11.73,13.0,3.54,0.0,0.0,10.816666666666666,0,0,1,0,0,0,1,0,0,0
2.0,20.0,2014.0,44.68,17.0,16.59,6.0,44.68,17.0,28.85,20.0,0.99,34.65,0.88,0.69,0.0324,0.157,0.99,1001.27,4.666666666666667,15.516666666666667,49.31,17.0,27.63,6.0,3.0,10.0,4.689,183.0,29.21,18.0,6.12,5.0,0.0,10.850000000000001,0,0,0,1,0,0,0,1,0,0
2.0,21.0,2014.0,26.91,17.0,16.45,4.0,29.01,22.0,16.59,6.0,0.62,21.92,0.67,0.73,0.0,0.0,0.0,1003.94,4.633333333333333,15.533333333333333,33.73,14.0,23.03,5.0,3.0,10.0,8.501,242.0,29.85,10.0,11.29,0.0,0.0,10.9,0,0,1,0,0,0,1,0,0,0
2.0,22.0,2014.0,29.51,12.0,10.16,6.0,29.51,12.0,16.45,4.0,0.44,13.87,0.55,0.76,0.0,0.0,0.0,1015.48,4.616666666666667,15.55,35.0,12.0,17.09,5.0,3.0,10.0,9.439,258.0,12.79,22.0,5.54,0.0,0.0,10.933333333333334,0,0,1,0,0,0,1,0,0,0
2.0,23.0,2014.0,21.37,13.0,5.25,4.0,21.37,13.0,5.8,22.0,0.28,8.64,0.58,0.8,0.0,0.0,0.0,1022.21,4.6,15.583333333333334,28.58,13.0,12.53,4.0,3.0,10.0,9.346,279.0,16.22,15.0,5.88,0.0,0.0,10.983333333333334,0,0,1,0,0,0,1,0,0,0
2.0,24.0,2014.0,16.07,13.0,8.49,6.0,16.07,13.0,5.25,4.0,0.41,7.49,0.61,0.84,0.0,0.0,0.0,1024.5,4.566666666666666,15.6,24.62,13.0,15.08,5.0,4.0,9.0,9.666,276.0,16.8,11.0,5.67,0.0,0.0,11.033333333333333,0,0,1,0,0,0,1,0,0,0
2.0,25.0,2014.0,13.52,11.0,-9.34,4.0,13.52,11.0,-5.27,22.0,0.45,5.37,0.61,0.88,0.0,0.0,0.0,1023.23,4.533333333333333,15.616666666666667,22.76,11.0,0.97,5.0,4.0,10.0,9.997,283.0,17.33,12.0,6.38,0.0,0.0,11.083333333333334,0,0,1,0,0,0,1,0,0,0
2.0,26.0,2014.0,1.02,12.0,-8.55,6.0,7.89,22.0,-9.34,4.0,0.26,-2.31,0.59,0.91,0.0,0.0,0.0,1017.29,4.516666666666667,15.633333333333333,14.06,14.0,5.54,6.0,4.0,10.0,9.851,250.0,20.98,15.0,7.6,0.0,0.0,11.116666666666667,0,0,1,0,0,0,1,0,0,0
2.0,27.0,2014.0,9.26,16.0,-1.98,5.0,9.26,16.0,-8.55,6.0,0.18,-6.86,0.48,0.95,0.0,0.0,0.0,1017.57,4.483333333333333,15.65,11.4,13.0,3.05,1.0,4.0,10.0,9.421,310.0,21.79,23.0,5.96,0.0,0.0,11.166666666666668,0,0,1,0,0,0,1,0,0,0
2.0,28.0,2014.0,25.25,17.0,14.62,6.0,30.3,22.0,-1.98,5.0,0.42,5.63,0.59,0.99,0.0,0.0,0.0,1020.2,4.466666666666667,15.683333333333334,28.99,15.0,22.88,6.0,4.0,10.0,9.561,160.0,15.48,13.0,4.23,0.0,0.0,11.216666666666667,0,0,1,0,0,0,1,0,0,0
3.0,1.0,2014.0,17.69,5.0,-1.15,6.0,30.53,23.0,2.76,22.0,0.98,14.81,0.76,0.03,0.0001,0.0015,0.17,1023.23,4.433333333333334,15.7,24.38,5.0,8.65,5.0,3.0,10.0,5.986,354.0,11.9,6.0,4.55,12.0,0.001,11.266666666666666,0,1,0,0,0,0,0,0,0,1
3.0,2.0,2014.0,4.55,11.0,-7.16,2.0,4.55,11.0,-3.38,19.0,0.74,0.7,0.67,0.07,0.0,0.0,0.0,1029.65,4.416666666666667,15.716666666666667,13.89,11.0,1.09,3.0,3.0,10.0,7.695,339.0,12.61,12.0,5.39,0.0,0.0,11.3,0,0,1,0,0,0,1,0,0,0
3.0,3.0,2014.0,18.31,13.0,8.84,6.0,18.31,13.0,-7.16,2.0,0.44,-0.18,0.64,0.1,0.0002,0.0017,0.19,1032.0,4.383333333333334,15.733333333333333,18.31,13.0,11.48,19.0,3.0,11.0,8.385,9.0,9.78,23.0,2.69,14.0,0.003,11.349999999999998,0,0,1,0,0,0,0,0,0,1
3.0,4.0,2014.0,27.59,14.0,11.71,5.0,27.59,14.0,5.45,7.0,0.73,8.3,0.62,0.14,0.0001,0.001,0.15,1025.38,4.35,15.75,27.59,14.0,19.44,5.0,3.0,10.0,9.389,200.0,9.72,10.0,2.45,13.0,0.001,11.4,0,0,1,0,0,0,0,0,0,1
3.0,5.0,2014.0,14.86,12.0,9.8,4.0,21.87,22.0,11.12,7.0,0.91,15.45,0.78,0.17,0.0,0.0,0.0,1029.59,4.333333333333333,15.766666666666667,23.2,12.0,16.3,5.0,3.0,10.0,6.504,49.0,13.93,14.0,5.58,0.0,0.0,11.433333333333334,0,1,0,0,0,0,1,0,0,0
3.0,6.0,2014.0,31.26,12.0,20.18,4.0,31.26,12.0,9.8,4.0,0.24,14.25,0.68,0.21,0.0008,0.0075,0.56,1025.93,4.3,15.8,31.26,12.0,20.18,4.0,5.0,10.0,9.352,98.0,9.09,6.0,2.89,12.0,0.009,11.5,0,0,0,0,0,1,0,0,0,1
3.0,7.0,2014.0,44.02,13.0,20.86,6.0,44.02,13.0,20.18,4.0,0.43,24.74,0.68,0.24,0.0002,0.0023,0.29,1015.6,4.266666666666667,15.816666666666666,47.27,13.0,29.09,6.0,4.0,10.0,7.564,203.0,13.03,12.0,3.32,9.0,0.0,11.55,0,0,1,0,0,0,0,1,0,0
3.0,8.0,2014.0,26.74,16.0,20.07,5.0,38.32,22.0,19.59,7.0,0.76,23.4,0.8,0.27,0.0,0.0007,0.12,1021.91,4.25,15.833333333333334,29.79,5.0,20.07,5.0,3.0,10.0,7.481,15.0,18.26,7.0,5.31,11.0,0.0,11.583333333333334,0,0,1,0,0,0,1,0,0,0
3.0,9.0,2014.0,33.6,17.0,33.6,17.0,35.5,21.0,20.07,5.0,0.33,23.94,0.74,0.3,0.0,0.0002,0.09,1019.19,5.216666666666667,16.85,39.29,17.0,39.29,17.0,4.0,11.0,7.871,218.0,18.38,13.0,5.7,12.0,0.0,11.633333333333335,0,0,1,0,0,0,1,0,0,0
3.0,10.0,2014.0,54.29,13.0,39.0,5.0,54.29,13.0,35.47,22.0,0.6,35.62,0.66,0.33,0.0,0.0,0.0,1006.41,5.2,16.866666666666667,54.29,13.0,39.0,5.0,4.0,11.0,8.983,236.0,17.58,22.0,6.13,0.0,0.0,11.666666666666668,0,0,1,0,0,0,1,0,0,0
3.0,11.0,2014.0,47.52,9.0,22.82,5.0,47.52,9.0,27.38,22.0,0.75,34.57,0.76,0.36,0.0029,0.0351,0.96,1005.95,5.166666666666667,16.883333333333333,49.24,11.0,28.14,6.0,4.0,11.0,7.972,22.0,17.25,14.0,4.4,21.0,0.0,11.716666666666665,0,0,0,1,0,0,0,1,0,0
3.0,12.0,2014.0,23.34,6.0,12.74,5.0,27.61,23.0,16.22,18.0,0.63,20.97,0.8,0.39,0.0033,0.034,0.96,1013.19,5.133333333333334,16.9,28.19,5.0,12.74,5.0,4.0,11.0,5.293,9.0,16.85,10.0,5.25,22.0,0.0,11.766666666666666,0,0,0,0,1,0,0,0,1,0
3.0,13.0,2014.0,28.35,17.0,28.35,17.0,32.59,22.0,12.74,5.0,0.27,19.02,0.77,0.42,0.0003,0.0029,0.35,1017.78,5.1,16.933333333333334,34.75,16.0,33.47,18.0,3.0,11.0,7.257,197.0,19.03,14.0,4.68,16.0,0.0,11.833333333333334,0,0,0,1,0,0,0,1,0,0
3.0,14.0,2014.0,52.87,13.0,27.8,6.0,52.87,13.0,32.59,22.0,0.18,32.86,0.67,0.45,0.0009,0.0046,0.43,1006.85,5.083333333333333,16.95,52.87,13.0,32.37,5.0,5.0,11.0,7.13,242.0,25.6,15.0,8.71,0.0,0.0,11.866666666666667,0,0,0,1,0,0,0,1,0,0
3.0,15.0,2014.0,36.25,10.0,7.29,6.0,36.25,10.0,19.87,22.0,0.54,26.2,0.72,0.48,0.0,0.0,0.0,1019.12,5.05,16.966666666666665,38.99,12.0,19.22,6.0,4.0,10.0,6.004,16.0,17.27,22.0,5.65,0.0,0.0,11.916666666666664,0,0,1,0,0,0,1,0,0,0
3.0,16.0,2014.0,13.63,14.0,12.67,17.0,19.87,22.0,6.53,7.0,0.6,12.94,0.66,0.51,0.0,0.0,0.0,1026.35,5.016666666666667,16.983333333333334,23.78,14.0,18.86,5.0,5.0,11.0,5.846,42.0,23.92,2.0,9.63,0.0,0.0,11.966666666666669,0,0,1,0,0,0,1,0,0,0
3.0,17.0,2014.0,33.49,14.0,26.82,1.0,33.49,14.0,14.0,6.0,0.18,16.01,0.61,0.54,0.0,0.0,0.0,1014.72,5.0,17.0,37.83,15.0,30.27,4.0,6.0,11.0,6.585,128.0,10.62,15.0,4.1,0.0,0.0,12.0,0,0,1,0,0,0,1,0,0,0
